,countryiso3code,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Unnamed: 0,date,value,unit,obs_status,decimal,indicator.id,indicator.value,country.id,country.value
553,CMR,WOMENPOLVOICE,POLREPRES,PC,A,2019,31.1,303,2017,55.777,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),CM,Cameroon
554,CMR,WOMENPOLVOICE,POLREPRES,PC,A,2019,31.1,304,2016,55.178999999999995,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),CM,Cameroon
555,CMR,WOMENPOLVOICE,POLREPRES,PC,A,2019,31.1,305,2015,54.578,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),CM,Cameroon
556,CMR,WOMENPOLVOICE,POLREPRES,PC,A,2019,31.1,306,2014,53.976000000000006,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),CM,Cameroon
557,CMR,WOMENPOLVOICE,POLREPRES,PC,A,2019,31.1,307,2013,53.373000000000005,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),CM,Cameroon
558,CMR,WOMENPOLVOICE,POLREPRES,PC,A,2019,31.1,308,2012,52.769,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),CM,Cameroon
559,CMR,WOMENPOLVOICE,POLREPRES,PC,A,2019,31.1,309,2011,52.163999999999994,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),CM,Cameroon
560,CMR,WOMENPOLVOICE,POLREPRES,PC,A,2019,31.1,310,2010,51.559,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),CM,Cameroon
561,CMR,WOMENPOLVOICE,POLREPRES,PC,A,2019,31.1,311,2009,50.95399999999999,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),CM,Cameroon
562,CMR,WOMENPOLVOICE,POLREPRES,PC,A,2019,31.1,312,2008,50.35,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),CM,Cameroon
563,CMR,WOMENPOLVOICE,POLREPRES,PC,A,2019,31.1,313,2007,49.746,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),CM,Cameroon
564,CMR,WOMENPOLVOICE,POLREPRES,PC,A,2019,31.1,314,2006,49.143,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),CM,Cameroon
565,CMR,WOMENPOLVOICE,POLREPRES,PC,A,2019,31.1,315,2005,48.541000000000004,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),CM,Cameroon
566,CMR,WOMENPOLVOICE,POLREPRES,PC,A,2019,31.1,316,2004,47.94,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),CM,Cameroon
567,CMR,WOMENPOLVOICE,POLREPRES,PC,A,2019,31.1,317,2003,47.338,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),CM,Cameroon
568,CMR,WOMENPOLVOICE,POLREPRES,PC,A,2019,31.1,318,2002,46.738,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),CM,Cameroon
569,CMR,WOMENPOLVOICE,POLREPRES,PC,A,2019,31.1,319,2001,46.138999999999996,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),CM,Cameroon
570,CMR,WOMENPOLVOICE,POLREPRES,PC,A,2019,31.1,320,2000,45.542,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),CM,Cameroon
571,CMR,WOMENPOLVOICE,POLREPRES,PC,A,2019,31.1,321,1999,44.943999999999996,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),CM,Cameroon
572,CMR,WOMENPOLVOICE,POLREPRES,PC,A,2019,31.1,322,1998,44.348,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),CM,Cameroon
573,CMR,WOMENPOLVOICE,POLREPRES,PC,A,2019,31.1,323,1997,43.755,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),CM,Cameroon
574,CMR,WOMENPOLVOICE,POLREPRES,PC,A,2019,31.1,324,1996,43.163999999999994,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),CM,Cameroon
575,CMR,WOMENPOLVOICE,POLREPRES,PC,A,2019,31.1,325,1995,42.573,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),CM,Cameroon
576,CMR,WOMENPOLVOICE,POLREPRES,PC,A,2019,31.1,326,1994,41.985,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),CM,Cameroon
577,CMR,WOMENPOLVOICE,POLREPRES,PC,A,2019,31.1,327,1993,41.398999999999994,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),CM,Cameroon
578,CMR,WOMENPOLVOICE,POLREPRES,PC,A,2019,31.1,328,1992,40.817,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),CM,Cameroon
579,CMR,WOMENPOLVOICE,POLREPRES,PC,A,2019,31.1,329,1991,40.235,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),CM,Cameroon
580,CMR,WOMENPOLVOICE,POLREPRES,PC,A,2019,31.1,330,1990,39.657,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),CM,Cameroon
581,CMR,WOMENPOLVOICE,POLREPRES,PC,A,2019,31.1,331,1989,39.082,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),CM,Cameroon
582,CMR,WOMENPOLVOICE,POLREPRES,PC,A,2019,31.1,332,1988,38.510999999999996,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),CM,Cameroon
583,CMR,WOMENPOLVOICE,POLREPRES,PC,A,2019,31.1,333,1987,37.941,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),CM,Cameroon
584,CMR,WOMENPOLVOICE,POLREPRES,PC,A,2019,31.1,334,1986,37.124,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),CM,Cameroon
585,CMR,WOMENPOLVOICE,POLREPRES,PC,A,2019,31.1,335,1985,36.232,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),CM,Cameroon
586,CMR,WOMENPOLVOICE,POLREPRES,PC,A,2019,31.1,336,1984,35.35,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),CM,Cameroon
587,CMR,WOMENPOLVOICE,POLREPRES,PC,A,2019,31.1,337,1983,34.476,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),CM,Cameroon
588,CMR,WOMENPOLVOICE,POLREPRES,PC,A,2019,31.1,338,1982,33.613,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),CM,Cameroon
589,CMR,WOMENPOLVOICE,POLREPRES,PC,A,2019,31.1,339,1981,32.760999999999996,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),CM,Cameroon
590,CMR,WOMENPOLVOICE,POLREPRES,PC,A,2019,31.1,340,1980,31.921,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),CM,Cameroon
591,CMR,WOMENPOLVOICE,POLREPRES,PC,A,2019,31.1,341,1979,31.090999999999998,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),CM,Cameroon
592,CMR,WOMENPOLVOICE,POLREPRES,PC,A,2019,31.1,342,1978,30.274,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),CM,Cameroon
593,CMR,WOMENPOLVOICE,POLREPRES,PC,A,2019,31.1,343,1977,29.469,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),CM,Cameroon
594,CMR,WOMENPOLVOICE,POLREPRES,PC,A,2019,31.1,344,1976,28.678,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),CM,Cameroon
595,CMR,WOMENPOLVOICE,POLREPRES,PC,A,2019,31.1,345,1975,27.291999999999998,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),CM,Cameroon
596,CMR,WOMENPOLVOICE,POLREPRES,PC,A,2019,31.1,346,1974,25.78,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),CM,Cameroon
597,CMR,WOMENPOLVOICE,POLREPRES,PC,A,2019,31.1,347,1973,24.324,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),CM,Cameroon
598,CMR,WOMENPOLVOICE,POLREPRES,PC,A,2019,31.1,348,1972,22.927,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),CM,Cameroon
599,CMR,WOMENPOLVOICE,POLREPRES,PC,A,2019,31.1,349,1971,21.584,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),CM,Cameroon
600,CAF,WOMENPOLVOICE,POLREPRES,PC,A,2019,8.6,350,2020,42.198,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),CF,Central African Republic
601,CAF,WOMENPOLVOICE,POLREPRES,PC,A,2019,8.6,351,2019,41.77,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),CF,Central African Republic
602,CAF,WOMENPOLVOICE,POLREPRES,PC,A,2019,8.6,352,2018,41.364,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),CF,Central African Republic
603,CAF,WOMENPOLVOICE,POLREPRES,PC,A,2019,8.6,353,2017,40.98,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),CF,Central African Republic
604,CAF,WOMENPOLVOICE,POLREPRES,PC,A,2019,8.6,354,2016,40.618,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),CF,Central African Republic
605,CAF,WOMENPOLVOICE,POLREPRES,PC,A,2019,8.6,355,2015,40.277,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),CF,Central African Republic
606,CAF,WOMENPOLVOICE,POLREPRES,PC,A,2019,8.6,356,2014,39.959,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),CF,Central African Republic
607,CAF,WOMENPOLVOICE,POLREPRES,PC,A,2019,8.6,357,2013,39.663000000000004,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),CF,Central African Republic
608,CAF,WOMENPOLVOICE,POLREPRES,PC,A,2019,8.6,358,2012,39.388000000000005,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),CF,Central African Republic
609,CAF,WOMENPOLVOICE,POLREPRES,PC,A,2019,8.6,359,2011,39.135,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),CF,Central African Republic
610,CAF,WOMENPOLVOICE,POLREPRES,PC,A,2019,8.6,360,2010,38.904,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),CF,Central African Republic
611,CAF,WOMENPOLVOICE,POLREPRES,PC,A,2019,8.6,361,2009,38.694,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),CF,Central African Republic
612,CAF,WOMENPOLVOICE,POLREPRES,PC,A,2019,8.6,362,2008,38.506,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),CF,Central African Republic
613,CAF,WOMENPOLVOICE,POLREPRES,PC,A,2019,8.6,363,2007,38.339,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),CF,Central African Republic
614,CAF,WOMENPOLVOICE,POLREPRES,PC,A,2019,8.6,364,2006,38.193000000000005,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),CF,Central African Republic
615,CAF,WOMENPOLVOICE,POLREPRES,PC,A,2019,8.6,365,2005,38.069,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),CF,Central African Republic
616,CAF,WOMENPOLVOICE,POLREPRES,PC,A,2019,8.6,366,2004,37.966,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),CF,Central African Republic
617,CAF,WOMENPOLVOICE,POLREPRES,PC,A,2019,8.6,367,2003,37.884,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),CF,Central African Republic
618,CAF,WOMENPOLVOICE,POLREPRES,PC,A,2019,8.6,368,2002,37.802,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),CF,Central African Republic
619,CAF,WOMENPOLVOICE,POLREPRES,PC,A,2019,8.6,369,2001,37.72,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),CF,Central African Republic
620,CAF,WOMENPOLVOICE,POLREPRES,PC,A,2019,8.6,370,2000,37.639,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),CF,Central African Republic
621,CAF,WOMENPOLVOICE,POLREPRES,PC,A,2019,8.6,371,1999,37.556999999999995,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),CF,Central African Republic
622,CAF,WOMENPOLVOICE,POLREPRES,PC,A,2019,8.6,372,1998,37.475,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),CF,Central African Republic
623,CAF,WOMENPOLVOICE,POLREPRES,PC,A,2019,8.6,373,1997,37.394,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),CF,Central African Republic
624,CAF,WOMENPOLVOICE,POLREPRES,PC,A,2019,8.6,374,1996,37.312,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),CF,Central African Republic
625,CAF,WOMENPOLVOICE,POLREPRES,PC,A,2019,8.6,375,1995,37.231,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),CF,Central African Republic
626,CAF,WOMENPOLVOICE,POLREPRES,PC,A,2019,8.6,376,1994,37.149,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),CF,Central African Republic
627,CAF,WOMENPOLVOICE,POLREPRES,PC,A,2019,8.6,377,1993,37.068000000000005,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),CF,Central African Republic
628,CAF,WOMENPOLVOICE,POLREPRES,PC,A,2019,8.6,378,1992,36.986999999999995,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),CF,Central African Republic
629,CAF,WOMENPOLVOICE,POLREPRES,PC,A,2019,8.6,379,1991,36.906,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),CF,Central African Republic
630,CAF,WOMENPOLVOICE,POLREPRES,PC,A,2019,8.6,380,1990,36.825,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),CF,Central African Republic
631,CAF,WOMENPOLVOICE,POLREPRES,PC,A,2019,8.6,381,1989,36.744,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),CF,Central African Republic
632,CAF,WOMENPOLVOICE,POLREPRES,PC,A,2019,8.6,382,1988,36.545,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),CF,Central African Republic
633,CAF,WOMENPOLVOICE,POLREPRES,PC,A,2019,8.6,383,1987,36.205999999999996,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),CF,Central African Republic
634,CAF,WOMENPOLVOICE,POLREPRES,PC,A,2019,8.6,384,1986,35.868,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),CF,Central African Republic
635,CAF,WOMENPOLVOICE,POLREPRES,PC,A,2019,8.6,385,1985,35.532,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),CF,Central African Republic
636,CAF,WOMENPOLVOICE,POLREPRES,PC,A,2019,8.6,386,1984,35.198,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),CF,Central African Republic
637,CAF,WOMENPOLVOICE,POLREPRES,PC,A,2019,8.6,387,1983,34.864000000000004,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),CF,Central African Republic
638,CAF,WOMENPOLVOICE,POLREPRES,PC,A,2019,8.6,388,1982,34.532,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),CF,Central African Republic
639,CAF,WOMENPOLVOICE,POLREPRES,PC,A,2019,8.6,389,1981,34.202,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),CF,Central African Republic
640,CAF,WOMENPOLVOICE,POLREPRES,PC,A,2019,8.6,390,1980,33.874,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),CF,Central African Republic
641,CAF,WOMENPOLVOICE,POLREPRES,PC,A,2019,8.6,391,1979,33.546,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),CF,Central African Republic
642,CAF,WOMENPOLVOICE,POLREPRES,PC,A,2019,8.6,392,1978,33.221,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),CF,Central African Republic
643,CAF,WOMENPOLVOICE,POLREPRES,PC,A,2019,8.6,393,1977,32.897,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),CF,Central African Republic
644,CAF,WOMENPOLVOICE,POLREPRES,PC,A,2019,8.6,394,1976,32.575,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),CF,Central African Republic
645,CAF,WOMENPOLVOICE,POLREPRES,PC,A,2019,8.6,395,1975,31.971,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),CF,Central African Republic
646,CAF,WOMENPOLVOICE,POLREPRES,PC,A,2019,8.6,396,1974,31.045,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),CF,Central African Republic
647,CAF,WOMENPOLVOICE,POLREPRES,PC,A,2019,8.6,397,1973,30.133000000000003,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),CF,Central African Republic
648,CAF,WOMENPOLVOICE,POLREPRES,PC,A,2019,8.6,398,1972,29.238000000000003,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),CF,Central African Republic
649,CAF,WOMENPOLVOICE,POLREPRES,PC,A,2019,8.6,399,1971,28.355999999999998,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),CF,Central African Republic
650,TCD,WOMENPOLVOICE,POLREPRES,PC,A,2019,12.8,400,2020,23.52,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),TD,Chad
651,TCD,WOMENPOLVOICE,POLREPRES,PC,A,2019,12.8,401,2019,23.279,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),TD,Chad
652,TCD,WOMENPOLVOICE,POLREPRES,PC,A,2019,12.8,402,2018,23.059,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),TD,Chad
653,TCD,WOMENPOLVOICE,POLREPRES,PC,A,2019,12.8,403,2017,22.858,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),TD,Chad
654,TCD,WOMENPOLVOICE,POLREPRES,PC,A,2019,12.8,404,2016,22.677,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),TD,Chad
655,TCD,WOMENPOLVOICE,POLREPRES,PC,A,2019,12.8,405,2015,22.515,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),TD,Chad
656,TCD,WOMENPOLVOICE,POLREPRES,PC,A,2019,12.8,406,2014,22.372,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),TD,Chad
657,TCD,WOMENPOLVOICE,POLREPRES,PC,A,2019,12.8,407,2013,22.248,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),TD,Chad
658,TCD,WOMENPOLVOICE,POLREPRES,PC,A,2019,12.8,408,2012,22.142,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),TD,Chad
659,TCD,WOMENPOLVOICE,POLREPRES,PC,A,2019,12.8,409,2011,22.054000000000002,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),TD,Chad
660,TCD,WOMENPOLVOICE,POLREPRES,PC,A,2019,12.8,410,2010,21.985,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),TD,Chad
661,TCD,WOMENPOLVOICE,POLREPRES,PC,A,2019,12.8,411,2009,21.934,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),TD,Chad
662,TCD,WOMENPOLVOICE,POLREPRES,PC,A,2019,12.8,412,2008,21.901,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),TD,Chad
663,TCD,WOMENPOLVOICE,POLREPRES,PC,A,2019,12.8,413,2007,21.868000000000002,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),TD,Chad
664,TCD,WOMENPOLVOICE,POLREPRES,PC,A,2019,12.8,414,2006,21.834,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),TD,Chad
665,TCD,WOMENPOLVOICE,POLREPRES,PC,A,2019,12.8,415,2005,21.801,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),TD,Chad
666,TCD,WOMENPOLVOICE,POLREPRES,PC,A,2019,12.8,416,2004,21.768,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),TD,Chad
667,TCD,WOMENPOLVOICE,POLREPRES,PC,A,2019,12.8,417,2003,21.735,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),TD,Chad
668,TCD,WOMENPOLVOICE,POLREPRES,PC,A,2019,12.8,418,2002,21.701999999999998,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),TD,Chad
669,TCD,WOMENPOLVOICE,POLREPRES,PC,A,2019,12.8,419,2001,21.67,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),TD,Chad
670,TCD,WOMENPOLVOICE,POLREPRES,PC,A,2019,12.8,420,2000,21.636999999999997,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),TD,Chad
671,TCD,WOMENPOLVOICE,POLREPRES,PC,A,2019,12.8,421,1999,21.604,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),TD,Chad
672,TCD,WOMENPOLVOICE,POLREPRES,PC,A,2019,12.8,422,1998,21.570999999999998,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),TD,Chad
673,TCD,WOMENPOLVOICE,POLREPRES,PC,A,2019,12.8,423,1997,21.538,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),TD,Chad
674,TCD,WOMENPOLVOICE,POLREPRES,PC,A,2019,12.8,424,1996,21.506,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),TD,Chad
675,TCD,WOMENPOLVOICE,POLREPRES,PC,A,2019,12.8,425,1995,21.473000000000003,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),TD,Chad
676,TCD,WOMENPOLVOICE,POLREPRES,PC,A,2019,12.8,426,1994,21.44,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),TD,Chad
677,TCD,WOMENPOLVOICE,POLREPRES,PC,A,2019,12.8,427,1993,21.408,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),TD,Chad
678,TCD,WOMENPOLVOICE,POLREPRES,PC,A,2019,12.8,428,1992,21.235,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),TD,Chad
679,TCD,WOMENPOLVOICE,POLREPRES,PC,A,2019,12.8,429,1991,21.023000000000003,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),TD,Chad
680,TCD,WOMENPOLVOICE,POLREPRES,PC,A,2019,12.8,430,1990,20.811,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),TD,Chad
681,TCD,WOMENPOLVOICE,POLREPRES,PC,A,2019,12.8,431,1989,20.601999999999997,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),TD,Chad
682,TCD,WOMENPOLVOICE,POLREPRES,PC,A,2019,12.8,432,1988,20.394000000000002,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),TD,Chad
683,TCD,WOMENPOLVOICE,POLREPRES,PC,A,2019,12.8,433,1987,20.187,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),TD,Chad
684,TCD,WOMENPOLVOICE,POLREPRES,PC,A,2019,12.8,434,1986,19.983,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),TD,Chad
685,TCD,WOMENPOLVOICE,POLREPRES,PC,A,2019,12.8,435,1985,19.779,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),TD,Chad
686,TCD,WOMENPOLVOICE,POLREPRES,PC,A,2019,12.8,436,1984,19.578,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),TD,Chad
687,TCD,WOMENPOLVOICE,POLREPRES,PC,A,2019,12.8,437,1983,19.377,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),TD,Chad
688,TCD,WOMENPOLVOICE,POLREPRES,PC,A,2019,12.8,438,1982,19.179000000000002,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),TD,Chad
689,TCD,WOMENPOLVOICE,POLREPRES,PC,A,2019,12.8,439,1981,18.982,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),TD,Chad
690,TCD,WOMENPOLVOICE,POLREPRES,PC,A,2019,12.8,440,1980,18.787,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),TD,Chad
691,TCD,WOMENPOLVOICE,POLREPRES,PC,A,2019,12.8,441,1979,18.592,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),TD,Chad
692,TCD,WOMENPOLVOICE,POLREPRES,PC,A,2019,12.8,442,1978,18.4,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),TD,Chad
693,TCD,WOMENPOLVOICE,POLREPRES,PC,A,2019,12.8,443,1977,17.413,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),TD,Chad
694,TCD,WOMENPOLVOICE,POLREPRES,PC,A,2019,12.8,444,1976,16.47,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),TD,Chad
695,TCD,WOMENPOLVOICE,POLREPRES,PC,A,2019,12.8,445,1975,15.565999999999999,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),TD,Chad
696,TCD,WOMENPOLVOICE,POLREPRES,PC,A,2019,12.8,446,1974,14.704,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),TD,Chad
697,TCD,WOMENPOLVOICE,POLREPRES,PC,A,2019,12.8,447,1973,13.882,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),TD,Chad
698,TCD,WOMENPOLVOICE,POLREPRES,PC,A,2019,12.8,448,1972,13.1,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),TD,Chad
699,TCD,WOMENPOLVOICE,POLREPRES,PC,A,2019,12.8,449,1971,12.312999999999999,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),TD,Chad
700,COG,WOMENPOLVOICE,POLREPRES,PC,A,2019,11.3,500,2020,67.829,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),CG,"Congo, Rep."
701,COG,WOMENPOLVOICE,POLREPRES,PC,A,2019,11.3,501,2019,67.373,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),CG,"Congo, Rep."
702,COG,WOMENPOLVOICE,POLREPRES,PC,A,2019,11.3,502,2018,66.916,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),CG,"Congo, Rep."
703,COG,WOMENPOLVOICE,POLREPRES,PC,A,2019,11.3,503,2017,66.459,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),CG,"Congo, Rep."
704,COG,WOMENPOLVOICE,POLREPRES,PC,A,2019,11.3,504,2016,66.001,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),CG,"Congo, Rep."
705,COG,WOMENPOLVOICE,POLREPRES,PC,A,2019,11.3,505,2015,65.543,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),CG,"Congo, Rep."
706,COG,WOMENPOLVOICE,POLREPRES,PC,A,2019,11.3,506,2014,65.085,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),CG,"Congo, Rep."
707,COG,WOMENPOLVOICE,POLREPRES,PC,A,2019,11.3,507,2013,64.627,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),CG,"Congo, Rep."
708,COG,WOMENPOLVOICE,POLREPRES,PC,A,2019,11.3,508,2012,64.169,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),CG,"Congo, Rep."
709,COG,WOMENPOLVOICE,POLREPRES,PC,A,2019,11.3,509,2011,63.711999999999996,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),CG,"Congo, Rep."
710,COG,WOMENPOLVOICE,POLREPRES,PC,A,2019,11.3,510,2010,63.256,,,0,SP.URB.TOTL.IN.ZS,Urban population (% of total population),CG,"Congo, Rep."
